                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    483,                0.42693,                0.37392,                0.88358,                0.97317,                      1,                  0.995,                  0.995,                0.24442,                0.35176,                0.65536,              9.128e-05,              9.128e-05,              9.128e-05
                    484,                 0.3686,                0.36616,                0.80574,                0.97317,                      1,                  0.995,                  0.995,                0.24442,                0.35176,                0.65536,              8.732e-05,              8.732e-05,              8.732e-05
                    485,                0.37056,                 0.3549,                0.89074,                0.97317,                      1,                  0.995,                  0.995,                0.24442,                0.35176,                0.65536,              8.336e-05,              8.336e-05,              8.336e-05
                    486,                0.41146,                0.34781,                0.83127,                0.97335,                      1,                  0.995,                  0.995,                0.24377,                 0.3285,                0.65602,               7.94e-05,               7.94e-05,               7.94e-05
                    487,                0.42152,                0.39447,                0.86084,                0.97335,                      1,                  0.995,                  0.995,                0.24377,                 0.3285,                0.65602,              7.544e-05,              7.544e-05,              7.544e-05
                    488,                0.41983,                0.37472,                0.86401,                0.97335,                      1,                  0.995,                  0.995,                0.24377,                 0.3285,                0.65602,              7.148e-05,              7.148e-05,              7.148e-05
                    489,                0.41397,                0.39773,                0.87234,                0.97366,                      1,                  0.995,                  0.995,                0.25805,                 0.3388,                0.65708,              6.752e-05,              6.752e-05,              6.752e-05
                    490,                0.42086,                0.38366,                0.86004,                0.97366,                      1,                  0.995,                  0.995,                0.25805,                 0.3388,                0.65708,              6.356e-05,              6.356e-05,              6.356e-05
                    491,                0.31704,                0.32919,                0.79326,                0.97366,                      1,                  0.995,                  0.995,                0.25805,                 0.3388,                0.65708,               5.96e-05,               5.96e-05,               5.96e-05
                    492,                0.29952,                 0.3452,                0.80727,                 0.9736,                      1,                  0.995,                  0.995,                0.26925,                0.34877,                0.65796,              5.564e-05,              5.564e-05,              5.564e-05
                    493,                0.27103,                0.29495,                0.78741,                 0.9736,                      1,                  0.995,                  0.995,                0.26925,                0.34877,                0.65796,              5.168e-05,              5.168e-05,              5.168e-05
                    494,                0.30616,                0.31995,                0.78361,                 0.9736,                      1,                  0.995,                  0.995,                0.26925,                0.34877,                0.65796,              4.772e-05,              4.772e-05,              4.772e-05
                    495,                0.32579,                0.30173,                0.79554,                0.97372,                      1,                  0.995,                  0.995,                0.27274,                0.35146,                0.65804,              4.376e-05,              4.376e-05,              4.376e-05
                    496,                0.31917,                0.30638,                0.81156,                0.97372,                      1,                  0.995,                  0.995,                0.27274,                0.35146,                0.65804,               3.98e-05,               3.98e-05,               3.98e-05
                    497,                0.34291,                0.33044,                0.80103,                0.97372,                      1,                  0.995,                  0.995,                0.27274,                0.35146,                0.65804,              3.584e-05,              3.584e-05,              3.584e-05
                    498,                 0.2936,                0.29543,                0.79995,                0.97356,                      1,                  0.995,                  0.995,                0.27279,                0.34908,                0.65799,              3.188e-05,              3.188e-05,              3.188e-05
                    499,                0.30308,                0.32651,                0.78954,                0.97356,                      1,                  0.995,                  0.995,                0.27279,                0.34908,                0.65799,              2.792e-05,              2.792e-05,              2.792e-05
                    500,                0.31043,                0.32277,                0.77205,                0.97356,                      1,                  0.995,                  0.995,                0.27279,                0.34908,                0.65799,              2.396e-05,              2.396e-05,              2.396e-05
